user_id,study_cd,status,joined_at,left_at
gimareum@gmail.com,139,JOINED,2024-12-23 16:52:25,
gimareum@gmail.com,39,LEFT,2024-11-18 16:52:25,2024-11-25 16:52:25
gimdohyeon@hanmail.net,178,JOINED,2024-12-21 16:52:25,
gimdohyeon@hanmail.net,55,LEFT,2024-11-23 16:52:25,2024-11-30 16:52:25
gimdohyeon@hanmail.net,105,LEFT,2024-11-15 16:52:25,2024-11-24 16:52:25
gimdohyeon@hanmail.net,120,LEFT,2024-11-12 16:52:25,2024-11-13 16:52:25
gimdohyeon@hanmail.net,53,LEFT,2024-10-30 16:52:25,2024-11-06 16:52:25
gimdohyeon@hanmail.net,100,LEFT,2024-10-28 16:52:25,2024-11-07 16:52:25
gimhyejin@daum.net,179,JOINED,2024-12-25 16:52:25,
gimhyejin@daum.net,98,LEFT,2024-11-10 16:52:25,2024-11-11 16:52:25
gimhyejin@daum.net,91,LEFT,2024-11-16 16:52:25,2024-11-23 16:52:25
gimhyejin@daum.net,108,LEFT,2024-11-08 16:52:25,2024-11-17 16:52:25
gimhyejin@daum.net,155,LEFT,2024-10-28 16:52:25,2024-11-01 16:52:25
yeongil28@naver.com,125,JOINED,2024-12-18 16:52:25,
yeongil28@naver.com,112,LEFT,2024-11-10 16:52:25,2024-11-11 16:52:25
yeongil28@naver.com,100,LEFT,2024-11-15 16:52:25,2024-11-22 16:52:25
dcoe@daum.net,186,JOINED,2024-12-20 16:52:25,
dcoe@daum.net,33,LEFT,2024-11-06 16:52:25,2024-11-15 16:52:25
dcoe@daum.net,7,LEFT,2024-10-27 16:52:25,2024-11-03 16:52:25
dcoe@daum.net,152,LEFT,2024-11-07 16:52:25,2024-11-08 16:52:25
ti@naver.com,22,JOINED,2024-12-05 16:52:25,
ti@naver.com,35,LEFT,2024-10-29 16:52:25,2024-11-06 16:52:25
ti@naver.com,47,LEFT,2024-11-24 16:52:25,2024-11-29 16:52:25
ti@naver.com,98,LEFT,2024-11-15 16:52:25,2024-11-19 16:52:25
coehyeonjeong@hanmail.net,117,JOINED,2024-12-15 16:52:25,
coehyeonjeong@hanmail.net,195,LEFT,2024-10-28 16:52:25,2024-11-04 16:52:25
coehyeonjeong@hanmail.net,72,LEFT,2024-11-01 16:52:25,2024-11-08 16:52:25
bagjeongsun@naver.com,65,JOINED,2024-11-29 16:52:25,
gimyunseo@gmail.com,121,JOINED,2024-12-25 16:52:25,
gimyunseo@gmail.com,139,LEFT,2024-11-24 16:52:25,2024-11-30 16:52:25
gimyunseo@gmail.com,58,LEFT,2024-11-05 16:52:25,2024-11-07 16:52:25
gimyunseo@gmail.com,200,LEFT,2024-11-05 16:52:25,2024-11-06 16:52:25
gimyunseo@gmail.com,194,LEFT,2024-11-25 16:52:25,2024-11-29 16:52:25
gimyunseo@gmail.com,52,LEFT,2024-10-30 16:52:25,2024-10-31 16:52:25
yeonghyihan@gmail.com,160,JOINED,2024-12-21 16:52:25,
yeonghyihan@gmail.com,33,LEFT,2024-11-10 16:52:25,2024-11-12 16:52:25
misug77@naver.com,145,JOINED,2024-12-19 16:52:25,
misug77@naver.com,180,LEFT,2024-11-17 16:52:25,2024-11-23 16:52:25
misug77@naver.com,43,LEFT,2024-11-06 16:52:25,2024-11-16 16:52:25
misug77@naver.com,192,LEFT,2024-11-03 16:52:25,2024-11-05 16:52:25
juweoni@daum.net,200,JOINED,2024-11-29 16:52:25,
juweoni@daum.net,80,LEFT,2024-11-22 16:52:25,2024-12-02 16:52:25
seunghyeongim@naver.com,7,JOINED,2024-11-26 16:52:25,
seunghyeongim@naver.com,148,LEFT,2024-11-04 16:52:25,2024-11-11 16:52:25
seunghyeongim@naver.com,102,LEFT,2024-11-03 16:52:25,2024-11-07 16:52:25
ubag@gmail.com,20,JOINED,2024-12-07 16:52:25,
ubag@gmail.com,161,LEFT,2024-11-18 16:52:25,2024-11-20 16:52:25
ubag@gmail.com,179,LEFT,2024-11-01 16:52:25,2024-11-06 16:52:25
ubag@gmail.com,176,LEFT,2024-11-06 16:52:25,2024-11-08 16:52:25
ubag@gmail.com,145,LEFT,2024-10-31 16:52:25,2024-11-01 16:52:25
ubag@gmail.com,89,LEFT,2024-11-08 16:52:25,2024-11-15 16:52:25
bagjeongja@naver.com,170,JOINED,2024-12-14 16:52:25,
minjaegim@kakao.com,130,JOINED,2024-12-05 16:52:25,
minjaegim@kakao.com,4,LEFT,2024-10-29 16:52:25,2024-11-05 16:52:25
minjaegim@kakao.com,126,LEFT,2024-11-22 16:52:25,2024-11-29 16:52:25
gimminji@hanmail.net,93,JOINED,2024-12-05 16:52:25,
gimminji@hanmail.net,182,LEFT,2024-11-21 16:52:25,2024-11-28 16:52:25
gimminji@hanmail.net,46,LEFT,2024-11-02 16:52:25,2024-11-11 16:52:25
gimminji@hanmail.net,167,LEFT,2024-11-17 16:52:25,2024-11-27 16:52:25
sanghyeongim@naver.com,138,JOINED,2024-12-01 16:52:25,
sanghyeongim@naver.com,120,LEFT,2024-11-12 16:52:25,2024-11-22 16:52:25
sanghyeongim@naver.com,69,LEFT,2024-11-15 16:52:25,2024-11-19 16:52:25
sanghyeongim@naver.com,23,LEFT,2024-11-17 16:52:25,2024-11-25 16:52:25
jaehoryu@gmail.com,63,JOINED,2024-12-01 16:52:25,
jaehoryu@gmail.com,146,LEFT,2024-11-06 16:52:25,2024-11-13 16:52:25
jaehoryu@gmail.com,87,LEFT,2024-11-25 16:52:25,2024-12-03 16:52:25
jaehoryu@gmail.com,84,LEFT,2024-11-20 16:52:25,2024-11-28 16:52:25
ji@naver.com,55,JOINED,2024-12-14 16:52:25,
ji@naver.com,88,LEFT,2024-11-17 16:52:25,2024-11-27 16:52:25
ji@naver.com,180,LEFT,2024-10-28 16:52:25,2024-11-02 16:52:25
vyun@gmail.com,143,JOINED,2024-12-25 16:52:25,
vyun@gmail.com,49,LEFT,2024-11-23 16:52:25,2024-11-27 16:52:25
vyun@gmail.com,185,LEFT,2024-11-12 16:52:25,2024-11-20 16:52:25
vyun@gmail.com,143,LEFT,2024-11-01 16:52:25,2024-11-05 16:52:25
vyun@gmail.com,177,LEFT,2024-11-10 16:52:25,2024-11-18 16:52:25
yeonggilmun@kakao.com,115,JOINED,2024-11-30 16:52:25,
jiweon90@gmail.com,24,JOINED,2024-12-16 16:52:25,
jiweon90@gmail.com,104,LEFT,2024-11-03 16:52:25,2024-11-07 16:52:25
iseoyeon@kakao.com,79,JOINED,2024-12-04 16:52:25,
iseoyeon@kakao.com,95,LEFT,2024-11-10 16:52:25,2024-11-19 16:52:25
iseoyeon@kakao.com,136,LEFT,2024-11-14 16:52:25,2024-11-21 16:52:25
iseoyeon@kakao.com,191,LEFT,2024-11-08 16:52:25,2024-11-14 16:52:25
iseoyeon@kakao.com,91,LEFT,2024-11-03 16:52:25,2024-11-11 16:52:25
igweon@gmail.com,70,JOINED,2024-12-16 16:52:25,
igweon@gmail.com,60,LEFT,2024-11-22 16:52:25,2024-11-26 16:52:25
igweon@gmail.com,81,LEFT,2024-11-22 16:52:25,2024-12-01 16:52:25
ijeongja@gmail.com,196,JOINED,2024-12-03 16:52:25,
ijeongja@gmail.com,50,LEFT,2024-11-19 16:52:25,2024-11-27 16:52:25
doyun47@gmail.com,71,JOINED,2024-12-02 16:52:25,
doyun47@gmail.com,195,LEFT,2024-11-09 16:52:25,2024-11-19 16:52:25
doyun47@gmail.com,73,LEFT,2024-11-22 16:52:25,2024-11-26 16:52:25
doyun47@gmail.com,76,LEFT,2024-11-18 16:52:25,2024-11-24 16:52:25
doyun47@gmail.com,46,LEFT,2024-11-16 16:52:25,2024-11-17 16:52:25
ngim@gmail.com,182,JOINED,2024-12-08 16:52:25,
ngim@gmail.com,71,LEFT,2024-11-24 16:52:25,2024-11-25 16:52:25
oo@kakao.com,142,JOINED,2024-12-16 16:52:25,
oo@kakao.com,33,LEFT,2024-11-05 16:52:25,2024-11-13 16:52:25
oo@kakao.com,27,LEFT,2024-10-29 16:52:25,2024-10-30 16:52:25
oo@kakao.com,147,LEFT,2024-11-16 16:52:25,2024-11-24 16:52:25
oo@kakao.com,123,LEFT,2024-11-11 16:52:25,2024-11-17 16:52:25
oo@kakao.com,48,LEFT,2024-11-24 16:52:25,2024-11-29 16:52:25
jinho41@gmail.com,123,JOINED,2024-12-22 16:52:25,
coeeunseo@hanmail.net,103,JOINED,2024-12-10 16:52:25,
seongmini@kakao.com,148,JOINED,2024-12-05 16:52:25,
seongmini@kakao.com,14,LEFT,2024-11-21 16:52:25,2024-11-24 16:52:25
seongmini@kakao.com,145,LEFT,2024-11-16 16:52:25,2024-11-18 16:52:25
seongmini@kakao.com,64,LEFT,2024-11-22 16:52:25,2024-12-01 16:52:25
seongmini@kakao.com,196,LEFT,2024-11-12 16:52:25,2024-11-22 16:52:25
seongmini@kakao.com,153,LEFT,2024-10-31 16:52:25,2024-11-10 16:52:25
xhwang@hanmail.net,58,JOINED,2024-12-01 16:52:25,
xhwang@hanmail.net,98,LEFT,2024-11-11 16:52:25,2024-11-19 16:52:25
xhwang@hanmail.net,77,LEFT,2024-10-29 16:52:25,2024-11-08 16:52:25
xhwang@hanmail.net,110,LEFT,2024-11-16 16:52:25,2024-11-26 16:52:25
xhwang@hanmail.net,159,LEFT,2024-11-24 16:52:25,2024-12-04 16:52:25
jinho69@daum.net,190,JOINED,2024-12-22 16:52:25,
jinho69@daum.net,161,LEFT,2024-11-19 16:52:25,2024-11-24 16:52:25
seonghun65@daum.net,170,JOINED,2024-12-23 16:52:25,
seonghun65@daum.net,62,LEFT,2024-11-20 16:52:25,2024-11-29 16:52:25
jeongsigi@kakao.com,20,JOINED,2024-12-20 16:52:25,
tgim@hanmail.net,105,JOINED,2024-12-11 16:52:25,
tgim@hanmail.net,153,LEFT,2024-11-10 16:52:25,2024-11-15 16:52:25
tgim@hanmail.net,9,LEFT,2024-11-18 16:52:25,2024-11-23 16:52:25
tgim@hanmail.net,181,LEFT,2024-11-16 16:52:25,2024-11-24 16:52:25
tgim@hanmail.net,19,LEFT,2024-11-04 16:52:25,2024-11-08 16:52:25
tgim@hanmail.net,68,LEFT,2024-10-31 16:52:25,2024-11-10 16:52:25
bagseonyeong@gmail.com,170,JOINED,2024-11-30 16:52:25,
bagseonyeong@gmail.com,109,LEFT,2024-11-22 16:52:25,2024-12-01 16:52:25
yjeong@naver.com,58,JOINED,2024-12-05 16:52:25,
yjeong@naver.com,69,LEFT,2024-10-30 16:52:25,2024-11-02 16:52:25
gimyeongceol@kakao.com,19,JOINED,2024-12-24 16:52:25,
gimyeongceol@kakao.com,79,LEFT,2024-11-06 16:52:25,2024-11-16 16:52:25
vju@kakao.com,74,JOINED,2024-12-11 16:52:25,
jeonghogim@gmail.com,120,JOINED,2024-12-03 16:52:25,
jeonghogim@gmail.com,180,LEFT,2024-11-13 16:52:25,2024-11-18 16:52:25
jeonghogim@gmail.com,129,LEFT,2024-11-08 16:52:25,2024-11-16 16:52:25
jeonghuni@kakao.com,113,JOINED,2024-12-23 16:52:25,
jeonghuni@kakao.com,11,LEFT,2024-10-28 16:52:25,2024-11-04 16:52:25
jeonghuni@kakao.com,189,LEFT,2024-11-15 16:52:25,2024-11-25 16:52:25
jeonghuni@kakao.com,65,LEFT,2024-11-25 16:52:25,2024-11-27 16:52:25
jeonghuni@kakao.com,59,LEFT,2024-11-04 16:52:25,2024-11-14 16:52:25
ti@hanmail.net,151,JOINED,2024-12-25 16:52:25,
ti@hanmail.net,69,LEFT,2024-11-07 16:52:25,2024-11-08 16:52:25
ti@hanmail.net,196,LEFT,2024-11-01 16:52:25,2024-11-04 16:52:25
ti@hanmail.net,121,LEFT,2024-11-09 16:52:25,2024-11-17 16:52:25
ti@hanmail.net,72,LEFT,2024-11-20 16:52:25,2024-11-30 16:52:25
ti@hanmail.net,112,LEFT,2024-11-05 16:52:25,2024-11-13 16:52:25
misugcoe@daum.net,24,JOINED,2024-12-10 16:52:25,
misugcoe@daum.net,105,LEFT,2024-11-15 16:52:25,2024-11-21 16:52:25
misugcoe@daum.net,172,LEFT,2024-11-22 16:52:25,2024-11-25 16:52:25
seungminyun@naver.com,85,JOINED,2024-12-12 16:52:25,
seungminyun@naver.com,127,LEFT,2024-11-16 16:52:25,2024-11-23 16:52:25
seungminyun@naver.com,195,LEFT,2024-11-08 16:52:25,2024-11-09 16:52:25
seungminyun@naver.com,117,LEFT,2024-11-23 16:52:25,2024-11-29 16:52:25
seungminyun@naver.com,65,LEFT,2024-11-15 16:52:25,2024-11-17 16:52:25
seungminyun@naver.com,198,LEFT,2024-11-13 16:52:25,2024-11-22 16:52:25
ti@gmail.com,1,JOINED,2024-12-04 16:52:25,
ti@gmail.com,119,LEFT,2024-11-12 16:52:25,2024-11-13 16:52:25
ti@gmail.com,49,LEFT,2024-11-09 16:52:25,2024-11-15 16:52:25
ti@gmail.com,160,LEFT,2024-11-01 16:52:25,2024-11-09 16:52:25
ti@gmail.com,161,LEFT,2024-11-11 16:52:25,2024-11-12 16:52:25
anmijeong@naver.com,53,JOINED,2024-12-17 16:52:25,
anmijeong@naver.com,34,LEFT,2024-10-27 16:52:25,2024-11-01 16:52:25
anmijeong@naver.com,113,LEFT,2024-10-28 16:52:25,2024-11-05 16:52:25
anmijeong@naver.com,32,LEFT,2024-11-25 16:52:25,2024-12-05 16:52:25
anmijeong@naver.com,62,LEFT,2024-11-03 16:52:25,2024-11-06 16:52:25
obag@hanmail.net,80,JOINED,2024-12-08 16:52:25,
jihye91@kakao.com,142,JOINED,2024-12-12 16:52:25,
seoyeongi@gmail.com,58,JOINED,2024-11-29 16:52:25,
borambag@kakao.com,119,JOINED,2024-12-22 16:52:25,
borambag@kakao.com,40,LEFT,2024-11-10 16:52:25,2024-11-15 16:52:25
borambag@kakao.com,131,LEFT,2024-11-03 16:52:25,2024-11-08 16:52:25
borambag@kakao.com,107,LEFT,2024-10-30 16:52:25,2024-11-07 16:52:25
borambag@kakao.com,121,LEFT,2024-11-18 16:52:25,2024-11-26 16:52:25
borambag@kakao.com,142,LEFT,2024-11-21 16:52:25,2024-11-28 16:52:25
haeun72@daum.net,49,JOINED,2024-11-26 16:52:25,
haeun72@daum.net,131,LEFT,2024-11-02 16:52:25,2024-11-05 16:52:25
haeun72@daum.net,18,LEFT,2024-11-17 16:52:25,2024-11-24 16:52:25
haeun72@daum.net,88,LEFT,2024-10-27 16:52:25,2024-11-05 16:52:25
haeun72@daum.net,69,LEFT,2024-10-30 16:52:25,2024-10-31 16:52:25
aim@daum.net,73,JOINED,2024-12-02 16:52:25,
aim@daum.net,151,LEFT,2024-11-07 16:52:25,2024-11-15 16:52:25
aim@daum.net,39,LEFT,2024-11-11 16:52:25,2024-11-20 16:52:25
coeyeonghwan@gmail.com,124,JOINED,2024-12-14 16:52:25,
coeyeonghwan@gmail.com,142,LEFT,2024-11-01 16:52:25,2024-11-10 16:52:25
coeyeonghwan@gmail.com,97,LEFT,2024-11-11 16:52:25,2024-11-17 16:52:25
bjeong@kakao.com,49,JOINED,2024-12-03 16:52:25,
bjeong@kakao.com,147,LEFT,2024-11-13 16:52:25,2024-11-17 16:52:25
bagjeonghun@naver.com,199,JOINED,2024-12-12 16:52:25,
eunjicoe@hanmail.net,82,JOINED,2024-12-02 16:52:25,
eunjicoe@hanmail.net,181,LEFT,2024-10-27 16:52:25,2024-11-03 16:52:25
eunjicoe@hanmail.net,99,LEFT,2024-11-04 16:52:25,2024-11-07 16:52:25
eunjicoe@hanmail.net,127,LEFT,2024-11-24 16:52:25,2024-11-27 16:52:25
eunseosong@kakao.com,129,JOINED,2024-12-07 16:52:25,
eunseosong@kakao.com,26,LEFT,2024-10-29 16:52:25,2024-11-06 16:52:25
eunseosong@kakao.com,26,LEFT,2024-11-09 16:52:25,2024-11-17 16:52:25
haeun81@kakao.com,4,JOINED,2024-12-02 16:52:25,
haeun81@kakao.com,105,LEFT,2024-10-29 16:52:25,2024-11-01 16:52:25
yeonghyigim@kakao.com,20,JOINED,2024-12-10 16:52:25,
yeonghyigim@kakao.com,87,LEFT,2024-11-06 16:52:25,2024-11-13 16:52:25
yeonghyigim@kakao.com,167,LEFT,2024-11-23 16:52:25,2024-11-29 16:52:25
iogja@kakao.com,173,JOINED,2024-11-28 16:52:25,
iogja@kakao.com,98,LEFT,2024-11-15 16:52:25,2024-11-23 16:52:25
iogja@kakao.com,139,LEFT,2024-11-24 16:52:25,2024-12-04 16:52:25
iogja@kakao.com,18,LEFT,2024-11-18 16:52:25,2024-11-23 16:52:25
iogja@kakao.com,59,LEFT,2024-11-02 16:52:25,2024-11-04 16:52:25
seohyeonjun@hanmail.net,112,JOINED,2024-12-22 16:52:25,
seohyeonjun@hanmail.net,181,LEFT,2024-10-29 16:52:25,2024-10-31 16:52:25
seohyeonjun@hanmail.net,114,LEFT,2024-11-20 16:52:25,2024-11-25 16:52:25
seohyeonjun@hanmail.net,8,LEFT,2024-11-24 16:52:25,2024-11-30 16:52:25
seohyeonjun@hanmail.net,15,LEFT,2024-11-16 16:52:25,2024-11-22 16:52:25
seohyeonjun@hanmail.net,96,LEFT,2024-11-12 16:52:25,2024-11-15 16:52:25
seoyeonbag@gmail.com,63,JOINED,2024-12-09 16:52:25,
seoyeonbag@gmail.com,145,LEFT,2024-11-04 16:52:25,2024-11-07 16:52:25
seoyeonbag@gmail.com,44,LEFT,2024-11-20 16:52:25,2024-11-22 16:52:25
seoyeonbag@gmail.com,157,LEFT,2024-10-29 16:52:25,2024-11-05 16:52:25
jinhogim@gmail.com,159,JOINED,2024-12-04 16:52:25,
jinhogim@gmail.com,128,LEFT,2024-10-27 16:52:25,2024-11-06 16:52:25
seonghyeon41@naver.com,37,JOINED,2024-12-18 16:52:25,
seonghyeon41@naver.com,164,LEFT,2024-11-17 16:52:25,2024-11-25 16:52:25
seonghyeon41@naver.com,66,LEFT,2024-11-04 16:52:25,2024-11-05 16:52:25
seonghyeon41@naver.com,120,LEFT,2024-10-28 16:52:25,2024-11-02 16:52:25
minseoggang@gmail.com,174,JOINED,2024-12-08 16:52:25,
minseoggang@gmail.com,19,LEFT,2024-11-11 16:52:25,2024-11-17 16:52:25
misugbag@kakao.com,151,JOINED,2024-12-16 16:52:25,
misugbag@kakao.com,109,LEFT,2024-11-03 16:52:25,2024-11-08 16:52:25
misugbag@kakao.com,117,LEFT,2024-10-29 16:52:25,2024-11-03 16:52:25
misugbag@kakao.com,51,LEFT,2024-11-13 16:52:25,2024-11-21 16:52:25
misugbag@kakao.com,28,LEFT,2024-11-18 16:52:25,2024-11-25 16:52:25
misugbag@kakao.com,147,LEFT,2024-11-14 16:52:25,2024-11-24 16:52:25
seosanghyeon@kakao.com,76,JOINED,2024-12-03 16:52:25,
seosanghyeon@kakao.com,6,LEFT,2024-10-30 16:52:25,2024-11-06 16:52:25
seosanghyeon@kakao.com,71,LEFT,2024-11-25 16:52:25,2024-12-05 16:52:25
minjaecoe@naver.com,176,JOINED,2024-12-01 16:52:25,
minjaecoe@naver.com,13,LEFT,2024-10-27 16:52:25,2024-11-06 16:52:25
minjaecoe@naver.com,191,LEFT,2024-11-10 16:52:25,2024-11-15 16:52:25
minjaecoe@naver.com,199,LEFT,2024-10-31 16:52:25,2024-11-04 16:52:25
minjaecoe@naver.com,156,LEFT,2024-10-31 16:52:25,2024-11-06 16:52:25
minjaecoe@naver.com,57,LEFT,2024-11-05 16:52:25,2024-11-09 16:52:25
fgo@naver.com,159,JOINED,2024-12-17 16:52:25,
fgo@naver.com,194,LEFT,2024-11-02 16:52:25,2024-11-05 16:52:25
fgo@naver.com,161,LEFT,2024-11-22 16:52:25,2024-11-23 16:52:25
fgo@naver.com,80,LEFT,2024-10-31 16:52:25,2024-11-08 16:52:25
fgo@naver.com,9,LEFT,2024-11-07 16:52:25,2024-11-13 16:52:25
fgo@naver.com,188,LEFT,2024-11-21 16:52:25,2024-11-23 16:52:25
sunog38@kakao.com,76,JOINED,2024-12-15 16:52:25,
sunog38@kakao.com,107,LEFT,2024-11-20 16:52:25,2024-11-24 16:52:25
sunog38@kakao.com,34,LEFT,2024-10-31 16:52:25,2024-11-09 16:52:25
sunog38@kakao.com,94,LEFT,2024-11-09 16:52:25,2024-11-18 16:52:25
sunog38@kakao.com,70,LEFT,2024-10-30 16:52:25,2024-11-02 16:52:25
sunog38@kakao.com,66,LEFT,2024-10-27 16:52:25,2024-11-04 16:52:25
misugbag@hanmail.net,76,JOINED,2024-12-02 16:52:25,
misugbag@hanmail.net,30,LEFT,2024-11-11 16:52:25,2024-11-13 16:52:25
misugbag@hanmail.net,37,LEFT,2024-11-01 16:52:25,2024-11-05 16:52:25
myeongsuggim@daum.net,174,JOINED,2024-12-02 16:52:25,
myeongsuggim@daum.net,102,LEFT,2024-10-29 16:52:25,2024-11-07 16:52:25
myeongsuggim@daum.net,94,LEFT,2024-11-23 16:52:25,2024-11-30 16:52:25
myeongsuggim@daum.net,4,LEFT,2024-11-17 16:52:25,2024-11-26 16:52:25
myeongsuggim@daum.net,32,LEFT,2024-11-11 16:52:25,2024-11-17 16:52:25
myeongsuggim@daum.net,173,LEFT,2024-11-02 16:52:25,2024-11-07 16:52:25
cunja26@hanmail.net,150,JOINED,2024-12-13 16:52:25,
cunja26@hanmail.net,96,LEFT,2024-11-22 16:52:25,2024-11-26 16:52:25
cunja26@hanmail.net,121,LEFT,2024-11-25 16:52:25,2024-12-05 16:52:25
cunja26@hanmail.net,144,LEFT,2024-11-15 16:52:25,2024-11-25 16:52:25
cunja26@hanmail.net,57,LEFT,2024-11-05 16:52:25,2024-11-07 16:52:25
cunja26@hanmail.net,163,LEFT,2024-10-30 16:52:25,2024-11-07 16:52:25
gimminjae@kakao.com,180,JOINED,2024-12-16 16:52:25,
gimminjae@kakao.com,105,LEFT,2024-11-22 16:52:25,2024-11-25 16:52:25
gimminjae@kakao.com,12,LEFT,2024-11-24 16:52:25,2024-11-29 16:52:25
gimminjae@kakao.com,127,LEFT,2024-11-22 16:52:25,2024-11-24 16:52:25
gimminjae@kakao.com,61,LEFT,2024-10-28 16:52:25,2024-11-06 16:52:25
gimminjae@kakao.com,35,LEFT,2024-11-13 16:52:25,2024-11-21 16:52:25
zi@kakao.com,95,JOINED,2024-12-04 16:52:25,
zi@kakao.com,179,LEFT,2024-11-08 16:52:25,2024-11-15 16:52:25
zi@kakao.com,151,LEFT,2024-11-02 16:52:25,2024-11-05 16:52:25
zi@kakao.com,107,LEFT,2024-11-05 16:52:25,2024-11-07 16:52:25
zi@kakao.com,126,LEFT,2024-11-06 16:52:25,2024-11-13 16:52:25
zi@kakao.com,72,LEFT,2024-11-24 16:52:25,2024-11-30 16:52:25
minjun32@gmail.com,56,JOINED,2024-12-11 16:52:25,
minjun32@gmail.com,61,LEFT,2024-10-29 16:52:25,2024-11-04 16:52:25
minjun32@gmail.com,26,LEFT,2024-11-04 16:52:25,2024-11-10 16:52:25
minjun32@gmail.com,140,LEFT,2024-10-28 16:52:25,2024-11-03 16:52:25
ijinu@gmail.com,16,JOINED,2024-12-13 16:52:25,
ijinu@gmail.com,49,LEFT,2024-11-22 16:52:25,2024-11-30 16:52:25
ijinu@gmail.com,24,LEFT,2024-11-04 16:52:25,2024-11-08 16:52:25
iogsun@naver.com,165,JOINED,2024-12-05 16:52:25,
iogsun@naver.com,6,LEFT,2024-11-24 16:52:25,2024-11-30 16:52:25
iogsun@naver.com,63,LEFT,2024-11-21 16:52:25,2024-12-01 16:52:25
iogsun@naver.com,53,LEFT,2024-11-23 16:52:25,2024-12-02 16:52:25
iogsun@naver.com,54,LEFT,2024-11-07 16:52:25,2024-11-11 16:52:25
myeongjai@hanmail.net,60,JOINED,2024-12-15 16:52:25,
myeongjai@hanmail.net,153,LEFT,2024-11-25 16:52:25,2024-11-30 16:52:25
yejin10@gmail.com,38,JOINED,2024-12-21 16:52:25,
yejin10@gmail.com,65,LEFT,2024-10-31 16:52:25,2024-11-03 16:52:25
yejin10@gmail.com,29,LEFT,2024-11-04 16:52:25,2024-11-05 16:52:25
yejin10@gmail.com,34,LEFT,2024-11-25 16:52:25,2024-12-01 16:52:25
yejin10@gmail.com,61,LEFT,2024-11-07 16:52:25,2024-11-13 16:52:25
bagmigyeong@daum.net,5,JOINED,2024-12-20 16:52:25,
bagmigyeong@daum.net,14,LEFT,2024-11-21 16:52:25,2024-11-28 16:52:25
bagmigyeong@daum.net,135,LEFT,2024-11-22 16:52:25,2024-11-24 16:52:25
sonyeongsug@naver.com,122,JOINED,2024-12-11 16:52:25,
sonyeongsug@naver.com,132,LEFT,2024-11-07 16:52:25,2024-11-09 16:52:25
sonyeongsug@naver.com,116,LEFT,2024-11-09 16:52:25,2024-11-13 16:52:25
gimgyeongja@hanmail.net,158,JOINED,2024-12-24 16:52:25,
gimgyeongja@hanmail.net,169,LEFT,2024-11-09 16:52:25,2024-11-14 16:52:25
gimgyeongja@hanmail.net,118,LEFT,2024-11-05 16:52:25,2024-11-06 16:52:25
gimgyeongja@hanmail.net,16,LEFT,2024-11-10 16:52:25,2024-11-17 16:52:25
gimgyeongja@hanmail.net,110,LEFT,2024-11-04 16:52:25,2024-11-06 16:52:25
gimgyeongja@hanmail.net,126,LEFT,2024-11-03 16:52:25,2024-11-11 16:52:25
pgim@gmail.com,19,JOINED,2024-11-27 16:52:25,
yeongsigbag@gmail.com,83,JOINED,2024-12-06 16:52:25,
yeongsigbag@gmail.com,17,LEFT,2024-11-21 16:52:25,2024-11-26 16:52:25
xeom@hanmail.net,160,JOINED,2024-12-05 16:52:25,
xeom@hanmail.net,141,LEFT,2024-11-03 16:52:25,2024-11-09 16:52:25
xeom@hanmail.net,98,LEFT,2024-11-06 16:52:25,2024-11-15 16:52:25
xeom@hanmail.net,76,LEFT,2024-11-11 16:52:25,2024-11-20 16:52:25
xeom@hanmail.net,155,LEFT,2024-11-12 16:52:25,2024-11-14 16:52:25
namgwangsu@daum.net,180,JOINED,2024-12-22 16:52:25,
namgwangsu@daum.net,167,LEFT,2024-10-28 16:52:25,2024-11-06 16:52:25
namgwangsu@daum.net,185,LEFT,2024-10-29 16:52:25,2024-11-02 16:52:25
namgwangsu@daum.net,111,LEFT,2024-11-11 16:52:25,2024-11-15 16:52:25
namgwangsu@daum.net,106,LEFT,2024-11-15 16:52:25,2024-11-23 16:52:25
namgwangsu@daum.net,103,LEFT,2024-11-12 16:52:25,2024-11-14 16:52:25
geonu64@daum.net,81,JOINED,2024-12-12 16:52:25,
geonu64@daum.net,171,LEFT,2024-11-17 16:52:25,2024-11-23 16:52:25
geonu64@daum.net,40,LEFT,2024-11-04 16:52:25,2024-11-12 16:52:25
useongsu@naver.com,18,JOINED,2024-12-23 16:52:25,
coemigyeong@kakao.com,24,JOINED,2024-12-12 16:52:25,
yeongili@daum.net,191,JOINED,2024-12-02 16:52:25,
yeongili@daum.net,34,LEFT,2024-11-08 16:52:25,2024-11-09 16:52:25
yeongili@daum.net,151,LEFT,2024-11-08 16:52:25,2024-11-17 16:52:25
hyeonu31@gmail.com,85,JOINED,2024-12-04 16:52:25,
hyeonui@daum.net,106,JOINED,2024-12-14 16:52:25,
hyeonui@daum.net,193,LEFT,2024-11-12 16:52:25,2024-11-13 16:52:25
hyeonui@daum.net,74,LEFT,2024-11-06 16:52:25,2024-11-11 16:52:25
hyeonui@daum.net,91,LEFT,2024-11-22 16:52:25,2024-12-02 16:52:25
hyeonui@daum.net,130,LEFT,2024-11-19 16:52:25,2024-11-22 16:52:25
hyeonui@daum.net,169,LEFT,2024-11-10 16:52:25,2024-11-14 16:52:25
hi@gmail.com,28,JOINED,2024-12-14 16:52:25,
hi@gmail.com,95,LEFT,2024-11-22 16:52:25,2024-11-27 16:52:25
